Search results:
    jquery-queue git://github.com/joeybaker/jquery-queue.git
    jquery.ui.touch-punch.dk git://github.com/khadorkin/jquery-ui-touch-punch
    jquery.extendedinput.js git://github.com/Wolfr/jquery.extendedinput.git
    jquery.selectBoxIt git://github.com/gfranko/jquery.selectBoxIt.js.git
    jquery-ui.daterange git://github.com/layerssss/jquery-ui.daterange.git
    jquery-mockjson git://github.com/mennovanslooten/mockJSON.git
    jquery.shuffle git://github.com/caphun/jquery.shuffle.git
    ba-dotimeout git://github.com/benplum/jquery-dotimeout.git
    jquery-raptorize-coffee git://github.com/mcoms/jquery-raptorize-coffee.git
    iframe-auto-height-jquery-plugin git://github.com/Sly777/Iframe-Height-Jquery-Plugin
    jquery.BlackAndWhite git://github.com/GianlucaGuarini/jQuery.BlackAndWhite.git
    bacon-jquery-bindings git://github.com/raimohanska/bacon-jquery-bindings
    jquery-ajax-only git://github.com/jrhicks/jquery-ajax-only.git
    jquery-ui-touch-punch-working git://github.com/yeco/jquery-ui-touch-punch.git
    jquery-serializeJSON git://github.com/paulwib/jquery-serializeJSON.git
    jquery.dirtyforms git://github.com/strongholder/jquery.dirtyforms.git
    jquery.videobackground git://github.com/georgepaterson/jquery-videobackground.git
    jquery-extended-selectors git://github.com/keithclark/JQuery-Extended-Selectors.git
    jquery-dateFormat git://github.com/phstc/jquery-dateFormat.git
    jquery-slimscroll git://github.com/rochal/jQuery-slimScroll.git
    jquery-leanmodal git://github.com/FinelySliced/leanModal.js.git
    jquery.query.js git://github.com/plasticine/jquery.query.js.git
    cometd-jquery git://github.com/cometd/cometd.git
    jquery.are-you-sure git://github.com/codedance/jquery.AreYouSure.git
    jquery-class git://github.com/iamdenny/jquery-class.git
    jquery.scrollorama git://github.com/johnpolacek/scrollorama.git
    age git://github.com/ksylvest/jquery-age.git
    jquery-smooth-scroll git://github.com/kswedberg/jquery-smooth-scroll.git
    jquery.TubePlayer git://github.com/nirvanatikku/jQuery-TubePlayer-Plugin.git
    buster-jquery-assertions git://github.com/blittle/buster-jquery-assertions.git
    jquery.tocify.js git://github.com/gfranko/jquery.tocify.js.git
    jquery-browser-selector git://github.com/schickling/jquery-browser-selector
    jquery-ui-touch-punch-dynamic git://github.com/wmill/jquery-ui-touch-punch.git
    jquery-near-viewport git://github.com/cobbdb/jquery-near-viewport.git
    jquery-hidden-height git://github.com/schickling/jquery-hidden-height
    jquery.formstyler git://github.com/Dimox/formStyler.git
    jquery-loading-overlay git://github.com/jgerigmeyer/jquery-loading-overlay.git
    jquery-zeroclipboard git://github.com/balsamiq/jquery-zeroclipboard.git
    jQuery-Form-Validator git://github.com/victorjonsson/jQuery-Form-Validator.git
    jquery.center.js git://github.com/bebraw/jquery.center.js
    jquery-confirm git://github.com/myclabs/jquery.confirm.git
    jquery-dropout-menu git://github.com/psirenny/jquery-dropout-menu.git
    jquery-slugify git://github.com/madflow/jquery-slugify.git
    jquery-resizable-columns git://github.com/dobtco/jquery-resizable-columns.git
    jquery.superscrollorama git://github.com/johnpolacek/superscrollorama
    observer git://github.com/ksylvest/jquery-observer.git
    jquery.bbq git://github.com/cowboy/jquery-bbq.git
    jquery.tube git://github.com/inukshuk/jquery.tube.js.git
    jquery-observe git://github.com/kapetan/jquery-observe.git
    jquery-ui-boostrap git://github.com/addyosmani/jquery-ui-bootstrap.git
    lighter git://github.com/ksylvest/jquery-lighter.git
    bootstrap-jquery-tags git://github.com/sunliwen/bootstrap-jquery-tags.git
    abcdef1234567890 git://github.com/jquery/jquery.git
    jquery-alphanum git://github.com/KevinSheedy/jquery.alphanum.git
    jquery-accessible-tabs git://github.com/ginader/Accessible-Tabs.git
    jqueryui-selectmenu git://github.com/pixeldrew/jqueryui-selectmenu.git
    jquery.loadmask.spin git://github.com/iloveitaly/jquery.loadmask.spin.git
    monthpicker git://github.com/lucianocosta/jquery.mtz.monthpicker.git
    jquery.syncHeight git://github.com/ginader/syncHeight.git
    jquery-reel git://github.com/pisi/Reel.git
    jquery-tiptip git://github.com/drewwilson/TipTip.git
    jquery.couch git://github.com/vkurchatkin/jquery.couch
    xero.jquery.hotkeys git://github.com/xero-github/jquery.hotkeys.git
    jquery-ui-map git://github.com/somecallmechief/jquery-ui-map.git
    jquery.smartscoll git://github.com/peschee/jquery-smartscroll.git
    adaptive.background git://github.com/briangonzalez/jquery.adaptive-backgrounds.js.git
    jquery.notification git://github.com/azproduction/jquery.notification.git
    jquery-mobile-iscrollview-amd git://github.com/marcorinck/jquery-mobile-iscrollview.git
    jquery-touch git://github.com/a-fung/jQueryTouch.git
    jquery-dropkick2 git://github.com/changalberto/DropKick
    jquery-timer git://github.com/fabien0102/jquery-timer.git
    jquery.hoverIntent git://github.com/LeMisterV/jquery.hoverintent.git
    jquery.dfp.js git://github.com/coop182/jquery.dfp.js.git
    jquery.selection git://github.com/madapaja/jquery.selection.git
    jquery-endless-scroll git://github.com/fredwu/jquery-endless-scroll.git
    jquery.mobilemenu git://github.com/mattkersley/Responsive-Menu.git
    jquery-flexigrid git://github.com/iamdenny/Flexigrid.git
    jquery.picplus git://github.com/matthewwithanm/jquery.picplus.git
    jquery-boilerplate git://github.com/jquery-boilerplate/jquery-boilerplate
    jquery-transition git://github.com/peteboere/jquery-transition.git
    jquery-ujs-standalone git://github.com/brennovich/jquery-ujs-standalone.git
    jquery.toolbar git://github.com/paulkinzett/toolbar.git
    jquery.taboverride git://github.com/wjbryant/jquery.taboverride
    jquery.customInput git://github.com/bmatzner/jQuery-Custom-Input.git
    jquery-chronoline git://github.com/scribenet/jquery-chronoline.git
    jquery-notific8 git://github.com/willsteinmetz/jquery-notific8.git
    jquery-marcopolo git://github.com/jstayton/jquery-marcopolo
    jquery-autogrow git://github.com/rkivalin/jquery-autogrow.git
    jquery-localize git://github.com/davidchambers/jQuery.localize.git
    pwstrength-bootstrap git://github.com/ablanco/jquery.pwstrength.bootstrap.git
    zepto-as-jquery git://github.com/pleasedontbelong/zepto.git
    jquery-indexeddb git://github.com/axemclion/jquery-indexeddb.git
    jquery.kinetic git://github.com/davetayls/jquery.kinetic.git
    jquery.debouncedresize git://github.com/AndrewDryga/jQuery.DebouncedResize.git
    jquery-sieve git://github.com/rmm5t/jquery-sieve.git
    jquery-transloadit git://github.com/transloadit/jquery-sdk.git
    jquery-smoothscroll git://github.com/predefined/jquery-smoothscroll.git
    jquery.herotabs git://github.com/simonsmith/jquery.herotabs.git
    inline-svg.jquery.js git://github.com/jswinarton/inline-svg.jquery.js.git
    jquery.mousestop git://github.com/galileo-press/jquery-mousestop-event.git
    purescript-jquery git://github.com/purescript/purescript-jquery.git
    jquery.textareaAutogrow git://github.com/Fleshgrinder/jquery.textareaAutogrow.git
    jquery-instagram git://github.com/potomak/jquery-instagram.git
    angoolar-jquery git://github.com/OlenDavis/angoolar-jquery.git
    distrib-jquery-ui git://github.com/henrytrager/distrib-jquery-ui.git
    jquery-prettydate git://github.com/jzaefferer/jquery-prettydate
    jquery.minlight git://github.com/timmywil/jquery.minlight.git
    jquery-json git://github.com/Krinkle/jquery-json.git
    jquery-rss git://github.com/sdepold/jquery-rss.git
    jquery-ccmask git://github.com/pixeldrew/jquery-ccmask.git
    jquery-lazyload git://github.com/jmmerino/jquery-lazyload.git
    jquery-pageslide git://github.com/srobbin/jquery-pageslide.git
    jquery-anystretch git://github.com/danmillar/jquery-anystretch.git
    scribe-jquery-browser-detection git://github.com/scribenet/jquery-browser-detection.git
    jquery-searchable git://github.com/stidges/jquery-searchable.git
    jquery.timers git://github.com/patryk/jquery.timers.git
    handson-table git://github.com/warpech/jquery-handsontable
    jquery-textarea-autogrow git://github.com/scribenet/jquery-textarea-autogrow.git
    highchartTable git://github.com/highchartTable/jquery-highchartTable-plugin.git
    jquery-pubsub git://github.com/KanbanSolutions/jquery-pubsub.git
    jquery-continuous-calendar git://github.com/reaktor/jquery-continuous-calendar.git
    bolster.jquerypp git://github.com/bolster/jquerypp.git
    jquery-boiler git://github.com/mattdrose/jquery-boiler.git
    jquery.toc git://github.com/ndabas/toc
    paul-irish-jquery-unique-duck-punching git://github.com/gnutix/paul-irish-jquery-unique-function-duck-punching.git
    jquery-externalize git://github.com/Dreamseer/jquery-externalize.git
    jquery-sheetrock git://github.com/chriszarate/sheetrock
    jquery-switchbox git://github.com/Padam87/jquery-switchbox.git
    jquery.retina git://github.com/iloveitaly/jQuery-Retina-Display-Plugin.git
    jquery-lifestream git://github.com/christianv/jquery-lifestream.git
    jquery.steps git://github.com/rstaib/jquery-steps.git
    jquery.onepage-scroll git://github.com/polem/onepage-scroll.git
    pwf-jquery-compat git://github.com/just-paja/pwf-jquery-compat.git
    jquery.tinynav git://github.com/sch/TinyNav.js.git
    jquery.nprogress git://github.com/pulilab/nprogress.git
    jquery-active-nav-toggler git://github.com/ArnaudRinquin/jquery-active-nav-toggler.git
    jquery.formatDateTime git://github.com/agschwender/jquery.formatDateTime.git
    jquery-whenlive git://github.com/tkambler/whenLive.git
    jquery-fittext git://github.com/DevOctopus/FitText.js.git
    jquery-simple-color git://github.com/recurser/jquery-simple-color.git
    jquery-pin git://github.com/webpop/jquery.pin.git
    jquery-inputevent git://github.com/dodo/jquery-inputevent.git
    jquery.neotabs.js git://github.com/PascalPrecht/jquery.neotabs.js
    scrollbottom git://github.com/carlosrberto/jquery-scrollbottom.git
    jquery-cubelet git://github.com/jeremyckahn/cubelet.git
    jquery.accordion git://github.com/matoilic/jquery.accordion.git
    jQuery-transitionEndPromise git://github.com/medialize/jQuery-transitionEndPromise.git
    heightLine git://github.com/to-r/jquery.heightLine.js.git
    jquery-simplepicker git://github.com/ushahidi/jquery-simplepicker.git
    jQuery-GUI git://github.com/gregjacobs/jQuery-GUI.git
    jquery-tinytimer git://github.com/odyniec/jQuery-tinyTimer.git
    jquery-store git://github.com/medialize/jQuery-store.git
    jquery-collagePlus git://github.com/ed-lea/jquery-collagePlus.git
    jquery-videobackground git://github.com/georgepaterson/jquery-videobackground.git
    purescript-reactive-jquery git://github.com/purescript/purescript-reactive-jquery.git
    jquery-beacons git://github.com/cobbdb/jquery-beacons.git
    jquery.ellipsis git://github.com/bebraw/jquery.ellipsis.git
    zepto-replace-jquery git://github.com/iki/zepto-replace-jquery.git
    jquery-scrollparent git://github.com/slindberg/jquery-scrollparent.git
    jquery.backgroundcover git://github.com/iwyg/jquery.backgroundcover.git
    jquery-atlas git://github.com/felina/atlas.git
    jquery-seeThru git://github.com/m90/jquery-seeThru.git
    jquery-unveil git://github.com/luis-almeida/unveil.git
    jquery.fracs git://github.com/lrsjng/jQuery.fracs.git
    jquery-ui-slider-pips git://github.com/simeydotme/jQuery-ui-Slider-Pips.git
    jQuery.print git://github.com/DoersGuild/jQuery.print.git
    jquery-slider git://github.com/7LI/jQuery-slider.git
    jkit git://github.com/FrediBach/jQuery-jKit.git
    jquery-ajax-progress git://github.com/englercj/jquery-ajax-progress.git
    addresspicker git://github.com/sgruhier/jquery-addresspicker.git
    jquery-simple-touch git://github.com/marcol/jquery-touch.git
    nicefileinput git://github.com/alterebro/jQuery.NiceFileInput.js.git
    jquery-fileinput git://github.com/javanto/jquery-fileinput.git
    jquery.parallaxify git://github.com/hwthorn/parallaxify.git
    jquery.tableofcontents git://github.com/dcneiner/TableOfContents.git
    jquery-longpress git://github.com/vaidik/jquery-longpress.git
    jquery-datatables-column-filter-slider git://github.com/Kozea/jquery-datatables-column-filter.git
    jquery-xmlrpc git://github.com/timheap/jquery-xmlrpc.git
    jquery-pointerevents git://github.com/deepsweet/jquery-pointerevents.git
    jquery-fixedtoparent git://github.com/abecoffman/jQuery-Fixed-to-Parent.git
    jquery-popup-overlay git://github.com/wangshijun2010/jquery-popup-overlay.git
    jquery-typewrite git://github.com/MathieuLoutre/jquery-typewrite.git
    Jquery-Price-Format git://github.com/matheusgomesweb/Jquery-Price-Format.git
    jquery-mutate git://github.com/jqui-dot-net/jQuery-mutate.git
    ui-contextmenu git://github.com/mar10/jquery-ui-contextmenu.git
    jquery-locationpicker-plugin git://github.com/Logicify/jquery-locationpicker-plugin
    jquery-hoverIntent-jmalonzo git://github.com/jmalonzo/jquery-hoverIntent.git
    jquery-interdependencies git://github.com/miohtama/jquery-interdependencies.git
    jquery-option-tree git://github.com/LeeChSien/jquery-option-tree.git
    jquery-databind git://github.com/heruan/jquery-databind.git
    jquery-tinyscroller git://github.com/Takazudo/jQuery.tinyscroller.git
    jqurey git://github.com/components/jquery.git
    jQuery-Smart-Wizard git://github.com/mstratman/jQuery-Smart-Wizard.git
    anystretch git://github.com/danmillar/jquery-anystretch.git
    jquery_validation git://github.com/jzaefferer/jquery-validation.git
    jquery-grab-bag git://github.com/panayi/jquery-grab-bag.git
    jquery-evergreen git://github.com/webpro/jquery-evergreen-release.git
    jquery-sticky git://github.com/garand/sticky.git
    jquery.sortable git://github.com/mvovchak/jquery.sortable.git
    jquery.imgpreload git://github.com/farinspace/jquery.imgpreload.git
    jquery.filestyle git://github.com/tuupola/jquery_filestyle.git
    ARC.jquery.corner git://github.com/Eleeleth/corner.git
    sushi-vanilla-x-data git://github.com/jquery/jquery.git
    jquery.cssAnimateAuto git://github.com/davidtheclark/jquery.cssAnimateAuto.git
    jQuery.TosRUs git://github.com/BeSite/jQuery.TosRUs.git
    jquery-nested git://github.com/distracteddev/Nested.git
    jquery.carousel.plugin git://github.com/KostovVN/jquery.carousel.plugin.git
    jquery.html5loader git://github.com/GianlucaGuarini/jquery.html5loader.git
    dreamerslab-jquery.center git://github.com/dreamerslab/jquery.center.git
    jquery-overlaps git://github.com/brandonaaron/jquery-overlaps.git
    jquery-notebook git://github.com/raphaelcruzeiro/jquery-notebook.git
    jquery-snappish git://github.com/philippbosch/jquery-snappish.git
    jquery-bbq git://github.com/dbtek/jquery-bbq.git
    jquery-mockajax git://github.com/appendto/jquery-mockjax.git
    jquery-switchbutton git://github.com/olance/jQuery-switchButton.git
    jqueryvalidate git://github.com/ryanburgess/jquery-validate.git
    jquery.boardmaker git://github.com/geta6/jquery.boardmaker.js.git
    jquery.paralax-bg git://github.com/hdenguir/paralax-bg.git
    jquery-equalizr git://github.com/agenceepsilon/jquery-equalizr.git
    jquery.trueresize git://github.com/jfroffice/jquery.trueresize.git
    jqueri-ui git://github.com/components/jqueryui.git
    jquery.textarea.autoresize git://github.com/AndrewDryga/jQuery.Textarea.Autoresize.git
    jquery-cascading-dropdown git://github.com/dnasir/jquery-cascading-dropdown.git
    jquery.spriteAnimation git://github.com/gunderson/jquery.spriteAnimation.git
    jquery.slideShow git://github.com/appleboy/jquery.slideShow.git
    easyfacebook.jquery.js git://github.com/EtienneDion/easyfacebook.jquery.js.git
    jquery.gk git://github.com/ezoapp/jquery.gk.git
    jquery.storage git://github.com/jmmerino/jquery.storage.js.git
    jquery-imagefit-plugin git://github.com/cbulock/jquery-imagefit-plugin.git
    jquery-fork-12 git://github.com/malyw/jquery.git
    jquery.i18n.properites git://github.com/gejiawen/jquery.i18n.properties.git
    jquery-commonjs git://github.com/chrisjbaik/jquery.git
    jquery-brokenimage git://github.com/alexrabarts/jquery-brokenimage.git
    jquery.ui.global-datepicker git://github.com/hogata/jquery.ui.global-datepicker
    jquery.form.validation git://github.com/victorjonsson/jQuery-Form-Validator.git
    jquery-fork-22 git://github.com/anthem02/jquery.git
    jquery-fork-28 git://github.com/dilip-vishwa/jquery.git
    methvin-jquery-splitter git://github.com/sttts/methvin-jquery-splitter.git
    jquery-relativeTime git://github.com/hiromitz/jquery-relativeTime.git
    jquery-fork-13 git://github.com/wilbur-wang/jquery.git
    jquery-ooyala git://github.com/refinery29/jquery-ooyala.git
    jquery-m git://github.com/meetup/jquery.git
    jquery.fullscreenBackground git://github.com/Gaya/Fullscreen-Background-jQuery-plugin.git
    jquery-tm git://github.com/trymore/jquery-tm.git
    jquery-pagination git://github.com/gbirke/jquery_pagination.git
    jquery.cloneEvent git://github.com/instaclick/jquery.cloneEvent.git
    jquery.contenteditable git://github.com/makesites/jquery-contenteditable.git
    jquery-image-resize git://github.com/adeelejaz/jquery-image-resize.git
    jquery.gmap git://github.com/fridek/gmap.git
    jquery-fork-NaN git://github.com/josehiller/jquery.git
    ui-multiselect git://github.com/seferov/jquery-ui-multiselect-widget.git
    jquery-htm5placeholders git://github.com/foo4u/jquery-html5placeholders.git
    jquery.filler git://github.com/simonfan/jquery.filler.git
    jquery-bem git://github.com/hoho/jquery-bem.git
    jquery-touchslider git://github.com/lusever/TouchSlider.git
    jquery-fork-1 git://github.com/josehiller/jquery.git
    jquery.rule git://github.com/flesler/jquery.rule
    jquery-fork-26 git://github.com/justinsjava/jquery.git
    jquery-csspick git://github.com/oscarlgz/jquery-csspick.git
    jquery-bonsai git://github.com/aexmachina/jquery-bonsai.git
    tapmantwo-fork-of-jQuery-UI-MultiSelect-Widget git://github.com/tapmantwo/jquery-ui-multiselect-widget.git
    jquery.theCombo.js git://github.com/lagden/theCombo.git
    slugit-jquery git://github.com/diegok/slugit-jquery.git
    jquery-sticktotop git://github.com/sdbondi/jquery-sticktotop.git
    jquery.dragbetter git://github.com/lolmaus/jquery.dragbetter.git
    jquery.classMatch git://github.com/ronen/jquery.classMatch.git
    jquery.ovoplayer git://github.com/appleboy/js-video-player
    jquery-fork-18 git://github.com/kodemo/jquery.git
    jquery.equalheight git://github.com/bramsmulders/jquery.equalheight.git
    happyr-jquery-simple-animate git://github.com/HappyR/jQuery-Simple-Animate-Plugin.git
    jquery-fork-6 git://github.com/RODJER200586/jquery.git
    jquery-fork-5 git://github.com/ybygjy/jquery.git
    jquery-fork-8 git://github.com/chuchulove/jquery.git
    jquery-fork-4 git://github.com/SeishiroMizukami/jquery.git
    gk-jquerymobile git://github.com/ezoapp/gk-jquerymobile.git
    jquery-fork-21 git://github.com/b2hance/jquery.git
    jquery-fork-10 git://github.com/edwardzhong/jquery.git
    jquery-panelslider git://github.com/eduardomb/jquery-panelslider.git
    jquery-fork-9 git://github.com/sujand/jquery.git
    jquery-fork-31 git://github.com/cauchycui/jquery.git
    jquery-searcher git://github.com/lloiser/jquery-searcher.git
    jskit-jquery git://github.com/kctang/jskit-jquery.git
    jquery-fork-2 git://github.com/idmcsrl/jquery.git
    jquery-fork-19 git://github.com/webart-ua/jquery.git
    rt-jq-ui-ms git://github.com/sleimbro/jquery-ui-multiselect-widget.git
    jquery-fork-16 git://github.com/Hezekiah1993/jquery.git
    jquery-async git://github.com/panayi/jquery-async.git
    jquery.observe_field git://github.com/splendeo/jquery.observe_field.git
    jquery-fork-20 git://github.com/zhangjinbopku/jquery.git
    quicksandpaginated.jquery.js git://github.com/EtienneDion/quicksandpaginated.jquery.js.git
    jquery-fork-11 git://github.com/Ashgold07/jquery.git
    jquery.arbitrary-anchor git://github.com/briangonzalez/jquery.arbitrary-anchor.js.git
    everlaat-jquery-simplepagination git://github.com/everlaat/simplePagination.js.git
    jquery-fork-25 git://github.com/s2junn/jquery.git
    jquery-infinite-scroll-helper git://github.com/expandtheroom/jquery-infinite-scroll-helper.git
    jquery.meanmenu git://github.com/meanthemes/meanMenu.git
    jquery.collide git://github.com/paxal78/jquery.collide.git
    jquery.findIncludeSelf git://github.com/ronen/jquery.findIncludeSelf.git
    jquery-localize-i18n git://github.com/coderifous/jquery-localize.git
    jquery.smallipop git://github.com/Sebobo/jquery.smallipop.git
    jquery-nstSlider git://github.com/lokku/jquery-nstslider.git
    jquery-mask-password git://github.com/MathieuLoutre/jquery-mask-password.git
    jquery-mobile-requirejs git://github.com/totty90/jquery-mobile-requirejs.git
    jquery-fork-34 git://github.com/zakliang/jquery.git
    jquery-dragEvents git://github.com/icholy/dragEvents.jq.js.git
    jquery-fork-30 git://github.com/MuEvoSoft/jquery.git
    Smooth-jQuery-Parallax git://github.com/pederan/Parallax-ImageScroll.git
    jquery-console git://github.com/chrisdone/jquery-console.git
    selectskin git://github.com/carlosrberto/jquery-selectskin.git
    visualcaptcha.jquery git://github.com/emotionLoop/visualCaptcha-frontend-jquery.git
    jquery.iconfield git://github.com/yotamofek/jquery.iconfield.git
    jquery-fork-23 git://github.com/sebclick/jquery.git
    jqueryui-timedatepicker-i18n git://github.com/jimwilde/jqueryui-timedatepicker-i18n.git
    jquery-bootswatch git://github.com/sergeyt/jquery-bootswatch.git
    jquery-fork-14 git://github.com/netzzwerg/jquery.git
    jquery-fork-15 git://github.com/ashahanna217/jquery.git
    distrib-jquery-mobile git://github.com/henrytrager/distrib-jquery-mobile.git
    jquery-fork-33 git://github.com/javiermadueno/jquery.git
    jquery-media git://github.com/oscarotero/jQuery.media.git
    jQuery-Mobile-Icon-Pack git://github.com/commadelimited/jQuery-Mobile-Icon-Pack.git
    jquerypp-release git://github.com/schmutterer/jquerypp-release.git
    jquery-select-edit git://github.com/stakost/jquery-select-edit.git
    jquery-filesize git://github.com/engineersamuel/jquery-filesize.git
    jquery-filterer git://github.com/joelcox/jquery-filterer.git
    jquery-viewport-plugin git://github.com/julien-sarazin/jquery-viewport-plugin.git
    jquery-ajaxmask git://github.com/kevbook/jquery-ajaxmask.git
    jQueryKeyframes git://github.com/jQueryKeyframes/jQuery.Keyframes.git
    jquery-mousewheel-stop-propagation git://github.com/basselin/jquery-mousewheel-stop-propagation.git
    jquery.onescroll git://github.com/kahwee/onescroll.git
    phoenix git://github.com/kugaevsky/jquery-phoenix.git
    jquery.listfilter git://github.com/Astutech/jquery.listfilter.git
    jquery.sessionstorage git://github.com/caphun/jquery.sessionstorage.git
    jQuery-CreditCardValidator git://github.com/PawelDecowski/jQuery-CreditCardValidator.git
    stacknav.jquery.js git://github.com/EtienneDion/stacknav.jquery.js.git
    jquery.truncator git://github.com/jmmerino/jquery.truncator.js.git
    matthewlein-jQuery-widowFix git://github.com/matthewlein/jQuery-widowFix.git
    jquery-fork-17 git://github.com/tmanderson/jquery.git
    jquery.indexeddb git://github.com/ameyms/jquery-indexeddb.git
    jquery.simple-carousel git://github.com/marcosmlopes/simple-carousel.git
    jQuery-highlightTextarea-bower git://github.com/moha297/jQuery-highlightTextarea.git
    jquery-weekpicker git://github.com/Prezent/jquery-weekpicker.git
    jquery-manifest git://github.com/jstayton/jquery-manifest
    jquery.tap git://github.com/aarongloege/jquery.tap.git
    jquery-tourbus git://github.com/rfunduk/jquery-tourbus.git
    jquery-fork-7 git://github.com/silentflutes/jquery.git
    jquery.three git://github.com/makesites/jquery-three.git
    jquery-pump git://github.com/simonfan/jquery-pump.git
    jquery.sidebar git://github.com/sideroad/jquery.sidebar.git
    jquery.pulse.js git://github.com/jsoverson/jquery.pulse.js.git
    jquery-appendix git://github.com/michaldudek/jQuery-Appendix.git
    jquery-github git://github.com/zenorocha/jquery-github.git
    jquery.parallaxin git://github.com/matthewwithanm/jquery.parallaxin.git
    jquery.defaultValue git://github.com/cloudchen/jquery.defaultValue.git
    jquery-ajax-goodies git://github.com/fantactuka/jquery-ajax-goodies.git
    jquery.bank git://github.com/gumroad/jquery.bank.git
    jquery-textfill git://github.com/jquery-textfill/jquery-textfill.git
    jquery-handlebars git://github.com/CKGrafico/jQuery_HandlebarsJS.git
    jquery-mobile-reset git://github.com/bhurlow/jqmobile-reset.git
    jquery-innerfade git://github.com/danielditgens/innerfade.git
    jquery-markup git://github.com/rse/jquery-markup.git
    jquery-pjaxr git://github.com/minddust/jquery-pjaxr.git
    jquery.notification.sticky git://github.com/jmmerino/Sticky.git
    jquery-cssHooks git://github.com/brandonaaron/jquery-cssHooks.git
    jquery_lazyload-spencermefford git://github.com/spencermefford/jquery_lazyload.git
    jquery-tabs git://github.com/daveespionage/jquery-tabs.git
    jquery-shorten git://github.com/MarcDiethelm/jQuery-Shorten.git
    jquery.ipmask git://github.com/ozio/ipmask.git
    jquery.loadfeed git://github.com/choage/jQuery.loadFeed.git
    placeholders-jquery git://github.com/levity/placeholders-jquery.git
    jquery.path git://github.com/weepy/jquery.path.git
    jquery-defuscate git://github.com/jgerigmeyer/jquery-defuscate.git
    jquery.li18n git://github.com/kostia/jquery.li18n.git
    jquery-geolocation git://github.com/manuelbieh/jQuery-Geolocation.git
    jquery.ajaxform git://github.com/Glideh/jquery.ajaxform.git
    jquery-scrollLock git://github.com/MohammadYounes/jquery-scrollLock.git
    eduardocasas-jquery.tablesorter git://github.com/eduardocasas/jquery-tablesorter.git
    jquery-brightcove git://github.com/KanbanSolutions/jquery-brightcove.git
    jquery.ut-image-panel git://github.com/urturn/jquery.ut-image-panel.git
    jquery-qubit git://github.com/aexmachina/jquery-qubit.git
    jquery.fly git://github.com/matjaz/jquery.fly.git
    ed.jquery.toggler git://github.com/erskinedesign/ed.jquery.toggler.js.git
    jquery-validation-tooltips git://github.com/simshaun/jquery-validation-tooltips.git
    formHelp git://github.com/invetek/jquery-formhelp.git
    jquery-loader git://github.com/monkeymonk/jquery.loader.js.git
    jQuery.EAN13 git://github.com/joushx/jQuery.EAN13.git
    jquery.decodeEntities git://github.com/michael-lawrence/jquery.decodeEntities.git
    couchdb-login-jquery git://github.com/bangpound/couchdb-login-jquery.git
    django-superformset git://github.com/jgerigmeyer/jquery-django-superformset.git
    jquery-vgrid git://github.com/xlune/jQuery-vGrid-Plugin.git
    jquery.wait git://github.com/madbook/jquery.wait.git
    jquery.hurl git://github.com/makesites/jquery-hurl.git
    jquery.tipFiveThree git://github.com/gocom/jquery.tipfivethree.git
    jquery-addTargetBlank-plugin git://github.com/mimiz/jquery-addTargetBlank-plugin.git
    form-autofill git://github.com/creative-area/jQuery-form-autofill.git
    jquery-twzipcode git://github.com/appleboy/jquery-twzipcode.git
    jquery.fixedcolumn git://github.com/dendril/jquery.fixedcolumn.git
    jqueryDatepickerForAngularjs git://github.com/SparrowJang/jquery-datepicker-for-angularjs.git
    jquery-annotate git://github.com/jleonard/jquery-annotate.git
    jquery.backbone.js git://github.com/fanlia/jquery.backbone.js.git
    jquery-livesearch git://github.com/kickstarter/jquery-livesearch.git
    jquery.recurrenceinput git://github.com/collective/jquery.recurrenceinput.js.git
    jquery.foobar git://github.com/makesites/jquery-foobar.git
    jquery-svgstyle git://github.com/xvoland/jquery-plugin-svg-style.git
    jquery-paginator git://github.com/dozoisch/paginator.git
    jquery-mobile-build git://github.com/OceanInternet/jquery-mobile-build.git
    jqte git://github.com/fattihkoca/jQuery-TE.git
    jquery-html5finder git://github.com/jgerigmeyer/jquery-html5finder.git
    jquery-image-auto-place git://github.com/eduardomb/jquery-image-auto-place.git
    deep-jquery git://github.com/deepjs/deep-jquery.git
    jquery-center git://github.com/mustafah/jquery.center.git
    jquery.combine git://github.com/seriema/jquery.combine.git
    jquery.event.pointertouch git://github.com/timmywil/jquery.event.pointertouch.git
    jquery-scrollfollow git://github.com/jackncoke/jquery-scrollfollow.git
    jquery-listnav git://github.com/esteinborn/jquery-listnav.git
    jquery-meta-data git://github.com/simonfan/jquery-meta-data.git
    jquery.formance git://github.com/omarshammas/jquery.formance.git
    uninstall git://github.com/georgekosmidis/jquery-hashchange.git
    jquery.jqprint git://github.com/tanathos/jquery.jqprint.git
    jquery.iframetracker.buzzstarter git://github.com/ggenov/iframeTracker-jquery.git
    msgbox git://github.com/composite/jQuery.MsgBox.git
    jquery-power-plugin git://github.com/3den/jquery-power-plugin.git
    jquery.tokko.js git://github.com/bebraw/jquery.tokko.js
    jquery.autoexpandable git://github.com/marek-saji/jquery.autoexpandable.git
    jquery-esthetic git://github.com/johannestroeger/bower-jquery-esthetic.git
    jquery-selector-data-prefix git://github.com/simonfan/jquery-selector-data-prefix.git
    bower-jquery-ui-datepickers git://github.com/vstene/bower-jquery-ui-datepickers.git
    hru-jquery git://github.com/T1st3/hru-jquery.git
    jquery-vertical-timeline git://github.com/MinnPost/jquery-vertical-timeline.git
    jquery-easyui git://github.com/realface/jquery-easyui.git
